af_id,af_pattern,af_user,af_user_text,af_timestamp,af_enabled,af_comments,af_public_comments,af_hidden,af_hit_count,af_throttled,af_deleted,af_actions,af_global,af_group
610,,12539517,Ryan Kaldari (WMF),20160818173520,0,,Turkish Vandal,1,5,0,0,disallow,0,default
355,,258000,King of Hearts,20110310111343,0,,Misc vandal,1,5,0,1,disallow,0,default
109,,451766,Prodego,20090617081623,0,,Fleshlight,1,5,0,1,"warn,disallow",0,default
392,,5711305,Cenarium,20150212181750,0,,/v/,1,5,0,1,disallow,0,default
658,"action == ""move""
& moved_to_namespace == 2600",236191,Nihiltres,20150123194720,0,"– Simple condition: no one should move pages to the Topic namespace at the moment, since moving pages *from* the namespace isn't supported.

– Fix has been deployed, so the filter's no longer necessary.",Disallow moving articles to the Topic namespace,0,5,0,1,disallow,0,default
952,,14882394,MusikAnimal,20181230215051,0,,Image vandalism IV,1,5,0,1,,0,default
476,,14882394,MusikAnimal,20160614032919,0,,Kingdom of Sardinia,1,5,0,1,disallow,0,default
748,"article_namespace == 0 & (
  article_restrictions_edit rlike 'autoconfirmed' & (
    (
      user_editcount < 500 | (
        /* in seconds = 30 * 24 * 60 * 60 */
        user_age <  2592000
      )
    ) & (
      old_wikitext rlike ""{{[Pp]p-30-500}}""
    )
  )
)",14882394,MusikAnimal,20160420045626,0,"Per [[Special:PermaLink/698674019#Palestine-Israel articles 3 (2): Arbitrator views and discussion]]. This is undergoing a test period before we definitively consider it for ongoing use.

Log-only for the time being. Any performance tweaks greatly appreciated.

Can be deleted now that we have the new protection level ~MA",pp-30-500 editing restriction,0,5,0,1,,0,default
286,,8544547,Shirik,20100204022213,0,,Tokusatsu Vandal,1,4,0,1,"warn,disallow",0,default
40,"!(""autoconfirmed"" in USER_GROUPS) &
(lcase(added_lines) rlike ""(she|he|it|they|) (died|(is|are) (dead|deceased))"")",1130897,Ruslik0,20090325082823,0,"Uh. why do we need this, and if we do, why restrict to new users?

-- Disabling, no hits in a day. Feel free to modify and re-enable but be careful with it we are having some performence issues atm. The fewer filters the better.

Maybe this could work? Keeping restricted to new users to avoid performance issues; reasoning behind this could be BLP things, etc. - Hersfold
Never mind, 3 out of the first 4 hits were false alarms. - Hersfold
Marked as deleted. - Ruslik0",Detect deaths,0,4,0,1,,0,default
318,,8544547,Shirik,20100416220302,0,,School attacks,1,4,0,1,disallow,0,default
348,,8544547,Shirik,20100801172202,0,,Rapid insertion of external links,1,4,0,1,,0,default
127,"!(""sysop"" in user_groups) & action == ""edit"" &
article_namespace % 2 == 0 &
contains_any(added_lines,""{{helpme"",""{{adminhelp"")",3075976,Hersfold,20090402212520,0,"Checks for helpme tags in non-talk namespaces.

Helpful warning to come soon... - Hersfold

Could this be merged into Filter ID #104? - Zzyzx11

Oops, yes it can. I'll disable this and copy things over to 104. - Hersfold
Deleted, merge complete - Hersfold",Helpme tag in content namespace,0,4,0,1,,0,default
646,"!""autoconfirmed"" in user_groups
 & article_namespace === 0
 & added_lines irlike ""(?:image|file)(?:\s*=\s*|:)(?:https?://|C:\\|data:)""",14882394,MusikAnimal,20141202045818,0,"This happens frequently. A new user is unfamiliar with mediawiki image syntax and thinks they can just add the URL (and sometimes the file location on their computer!). Often associated with outright vandalism, the effectiveness of this filter may be twofold. Log only for now. ~MusikAnimal 2014.12.01

Already exists with filter 220",Incorrectly adding images,0,4,0,1,,0,default
924,,14882394,MusikAnimal,20180719144037,0,,Supersonic Transport Vandal,1,4,0,1,disallow,0,default
173,,1130897,Ruslik0,20090807113129,0,,Knave,1,4,0,1,,0,default
429,"!(""confirmed"" in user_groups) &
(lcase(added_lines) rlike ""\|\s*link\s*=\s*https?://"")",10639536,Reaper Eternal,20110822003015,0,"Creating to prevent malware attacks by Meepsheep. See http://en.wikipedia.org/w/index.php?title=Template:IUCN&diff=445920194&oldid=443167302&unhide=1&diffonly=1. (Warning, turn off previews!) --Reaper

Deleting, FPs. --Reaper",Possible malware attack,0,4,0,1,,0,default
943,,6362721,Mifter,20181221050308,0,,Prevent special disruption,1,4,0,0,disallow,0,default
693,"(article_text rlike ""Drake Bell"")
& (lcase(added_lines) rlike ""trans"")",3210516,Kww,20150625151023,0,Disabled. Terribly-designed filter. --Reaper 02-06-2015,Drake Bell attack,0,4,0,0,disallow,0,default
720,"!""autoconfirmed"" in user_groups & (
  action = ""edit"" & (
     book_match := ""Rothwell-Smith|Silent Films!|Cordelia Books|1-907540-32"";
    added_lines rlike book_match & (
      ! removed_lines rlike book_match 
    )    
  )
)",14882394,MusikAnimal,20151231175642,0,"Disabled, four hits total, and none in over 3 months ~MA 2015.12.31",Rothwell-Smith spam,0,4,0,0,,0,default
536,,9698266,Elockid,20130317180029,0,,Mrpontiac1,1,3,0,1,,0,default
301,,301395,NawlinWiki,20100321234837,0,,Blu Aardvark abusive unblock requests,1,3,0,1,,0,default
574,,3855926,Legoktm,20130718094758,0,,Vandalism,1,3,0,1,disallow,0,default
853,,15991542,Samwalton9,20170512133620,0,,Quick vandalism response,1,3,0,0,disallow,0,default
882,,14882394,MusikAnimal,20171010005143,0,,LTA 882,1,3,0,1,,0,default
387,,82835,Rich Farmbrough,20160904150238,0,,Fake pagemove edit summaries,1,3,0,1,disallow,0,default
691,"!(""confirmed"" in user_groups) &
(article_namespace == 0) &
(""shadows of the void"" in added_lines)",15991542,Samwalton9,20150618161603,0,"Per request, log only for now --Samwalton9, 25 May 2015

Cleaned up and optimized. --Reaper 2 June 2015

Disabling, not worth continuing. --Samwalton9, 18 June 2015",Shadows of the Void,0,3,0,0,,0,default
184,,2091313,Chris G,20090620043823,0,,abusive edit summaries,1,3,0,1,"warn,disallow",0,default
707,,76,The Anome,20150719124707,0,,Edit filter false positives vandalism,1,3,0,0,disallow,0,default
749,,14882394,MusikAnimal,20160111160718,0,,SS disruption,1,3,0,0,,0,default
243,,5711305,Cenarium,20150212173432,0,,WikiMedia Viewer possible malware,1,3,0,1,,0,default
244,"!(""autoconfirmed"" in user_groups) &
contains_any(added_lines, ""%26gt%3B"", ""%2526gt%253B"", ""%7B%7B"")",365454,Zzuuzz,20091003125413,0,"testing for broken proxies, eg 216.22.10.185, 209.188.92.11, 93.174.88.31 applies to user accounts as well
might get around to finishing this one day. deleted --zzuuzz",Possibly broken proxies,0,3,0,1,,0,default
251,,82835,Rich Farmbrough,20160820181913,0,,Mark Levin Vandalism,1,3,0,1,,0,default
552,,14882394,MusikAnimal,20160614034140,0,,Wikiassociate rangeblock,1,2,0,1,disallow,0,default
302,"""onzale"" in lcase(added_lines) &
ip_in_range(user_name, ""208.54.14.0/24"")",8544547,Shirik,20100317030333,0,"Per WP:EF/R, IP range that has a known paid/COI editor

Log only for now. -- Shirik 9 Mar 2010
It appears the /24 range, not the /8 range, was meant. -- Shirik 13 Mar 2010
Insufficient activity to justify; disabled/deleted -- Shirik 16 Mar 2010",Possible COI,0,2,0,1,,0,default
814,,365454,Zzuuzz,20170402072733,0,,More refspam,1,2,0,1,,0,default
73,"(""sysop"" in user_groups) &
(article_namespace == 2) &
(""this is bad"" in lcase(added_lines))",16980,Dragons flight,20090320200641,0,"Is the throttle working at all?  What does it log

Just a note how the throttling works. No action is taken until the throttle is hit. Then whatever options are selected are taken (e.g. warn, disallow, etc) -Prodego

:Also important, no action is LOGGED until the throttle is hit.  -DF",Throttle test,0,2,0,1,"throttle,warn,disallow",0,default
841,"!(""confirmed"" in user_groups) &
added_lines contains ""current_team"" &
edit_delta < 500 &
contains_any(lcase(old_wikitext), ""transaction pending"", ""current sports transaction"")",14882394,MusikAnimal,20170224013137,0,"Per [[Special:Permalink/766713936#Unofficial sports transaction]]. Log-only for now ~MA

Not that helpful ~MA",Unofficial sports transaction,0,2,0,1,,0,default
589,"(user_name = ""AnomieBOT"") &
(old_size = 0) &
(""Adding {{old AfD multi}}"" in summary) &
(""delete"" in new_wikitext)",14882394,MusikAnimal,20160614034734,0,"Logs talk pages created by the bot. Helps in detecting when a page has been recreated following a deletion discussion, which can be speedily deleted.",Possible recreation of deleted material,0,2,0,1,,0,default
606,"edit_delta > 100000
& article_articleid == 5137507",14882394,MusikAnimal,20160614035031,0,"testing a filter to catch the old-version restoartion bug on ANI that's been prevalent today

Not explding anything, so let's try it with warn on

No hits for many hours; issue appears to be fixed, so let's disable",ANI restoration bug,0,2,0,1,warn,0,default
362,"article_articleid == 0
& article_namespace == 0
& !""autoconfirmed"" in user_groups",10056771,EdoDodo,20100922082300,0,"Creating log-only mode to check how common this is and if it is useful. -EdoDodo

Marking as deleted, uses too many conditions. -EdoDodo",New user creating page,0,2,0,1,,0,default
628,,14882394,MusikAnimal,20160614035602,0,,User talk page vandalism by sockpuppets,1,2,0,1,disallow,0,default
118,"!(user_name == ""Raul654"")
& (article_namespace == 4)
& (""Today's featured article"" in article_text)
& (action == ""edit"")
& (""{{tfaempty}}"" in lcase(removed_lines))",16980,Dragons flight,20090423050115,0,"As per [[WP:TFA]], the final selection is only made by the featured article director ([[User:Raul654|Raul654]]). All the daily TFA templates are originally populated by {{TFAempty}} prior to Raul654 saving each blurb.

Too specific, disabling, performance -Prodego","The final selection of TFA's is made by Raul654, the featured article director",0,2,0,1,,0,default
379,"article_namespace == 2 & ""automatically reserved through Trademarkia.com"" in added_lines",676502,Nakon,20110119220533,0,"log

Too specific, 2 hits ever, and condition lim is being hit -P",username registrations by trademarkia,0,2,0,1,,0,default
413,,258000,King of Hearts,20120808231609,0,,Adding images to userspace,1,2,0,1,,0,default
669,"old_size==0 & 
(contains_any(lcase(added_lines+article_text), ""kompor gas "", ""kompor-gas "", "": 0878-0824-2095"", "":087808242095"", ""service kompor "", ""service-kompor "", ""-0878 0824 2095"", "":0878 0824 2095""))",14882394,MusikAnimal,20160614040618,0,"[[Wikipedia:Sockpuppet_investigations/Service_kompor_gas]]

Tagging filter in test, looking for impact of false positive, where we can look to increase the actions, and if we do, we should hide this filter. - billinghurst 20150303
-additional terms added - billinghurst 20150306

This looks like a very specific issue that shouldn't need a publicly viewable tag, wouldn't the abuse filter log be sufficient for tracking ? If a tag is really needed, please add a tag description so that users at Special:Tags know what this is about. Thanks, Cen 3/3/15

Disabled. Only two hits. --Reaper 2015-06-02",Service Kompor,0,2,0,1,,0,default
162,,855858,Beetstra,20090517140757,0,,Thermal bag,1,2,0,1,"warn,disallow",0,default
682,,365454,Zzuuzz,20181104191913,0,,SEO/Attack page,1,2,0,1,disallow,0,default
431,,301395,NawlinWiki,20110903105437,0,,Malaysian IP hopping vandal,1,2,0,1,disallow,0,default
687,"beforeStr := ""cloud"";
afterStr := ""butt"";

user_editcount < 50 &
(
  article_namespace == 0 &
  (
    added_lines irlike afterStr &
    !(new_wikitext irlike beforeStr) &
    (
      !(old_wikitext irlike afterStr) &
      old_wikitext irlike beforeStr
    )
  )
)",14882394,MusikAnimal,20160614040910,0,"In response to the growing popularity of humourous browser extensions that replace words with obscenities. Many edits are otherwise constructive, with the user completely unaware that the extension affected their edit. Example extension: https://chrome.google.com/webstore/detail/cloud-to-butt-plus/apmlngnhgbnjpajelfkmabhkfapgnoai?hl=en

""Cloud"" to ""butt"" is the most popular, only capturing those for now, log only. ~MA

Too infrequent ~MA",Possible word replacement extension,0,2,0,1,,0,default
714,,365454,Zzuuzz,20170402074415,0,,Reference desk sexuality trolling,1,2,0,1,disallow,0,default
715,"article_articleid == ""23609350""
& user_age == 0",14882394,MusikAnimal,20170114074839,0,"for logging -nakon
block edits with warning -nakon

disabling, very rarely hit ~MA 2016.01.07",IP notification on RFP/C,0,2,0,1,"warn,disallow",0,default
484,"(article_prefixedtext == ""User:ClueBot NG/Run"")
& !(""administrator"" in user_groups)
& !(""bureaucrat"" in user_groups)
& (lcase(removed_lines) rlike ""true"")
& (lcase(added_lines) rlike ""false"")",5711305,Cenarium,20150212172634,0,"Creating new filter

* Trying this instead

Any user who thinks to check here will just check the /Run page. Just sysop-protect the page if you don't want non-admins messing with it. --Reaper 2012-09-06",Shutdown of ClueBot by non-admin user,0,2,0,1,warn,0,default
487,"action == ""feedback"" & !(user_groups contains ""autoconfirmed"") &
lcase(new_wikitext) irlike "".*@([A-Za-z0-9-]+[.])+[A-Za-z0-9-]+.*""",3855926,Legoktm,20140303202310,0,"Test: Match article feedback entries if they contain an email address. Once we're sure it's working, the filter will be configured to disallow the comment, as the majority of oversight requests involve email addresses. - Hersfold, 02:14 August 27 2012 UTC

Adding group check for performance - Hersfold, 02:26 August 27 2012 UTC

Disabling, just noticed that 463 already exists for this. - Hersfold, 02:36 August 27 2012 UTC

Deleting, AFTv5 removed from WMF wikis --Legoktm 03/03/13",Test filter for feedback tool oversight prevention,0,2,0,1,,0,default
805,,14882394,MusikAnimal,20161213162528,0,,Compromised activity,1,1,0,1,,0,default
561,,14882394,MusikAnimal,20160614034418,0,,Chaosname II,1,1,0,1,disallow,0,default
310,,82835,Rich Farmbrough,20160824183625,0,,Pagemove vandalism by specific vandal #2,1,1,0,1,disallow,0,default
822,,258000,King of Hearts,20170130055044,0,,Shinji,1,1,0,0,disallow,0,default
831,"nope :=""Vasily Yanchilin"";
! ""confirmed"" in user_groups & 
(
  (article_namespace == 0 | article_namespace == 1)& 
 (added_lines irlike nope)
)",14882394,MusikAnimal,20170418152852,0,"[[Special:PermaLink/761642496#Spammer]] -- Xaos

Disabling, only a single hit over 2 months ago ~MA",Yanchilin spammer,0,1,0,0,,0,default
334,,7777104,Kingpin13,20100531204443,0,,Grawp page move vandalism,1,1,0,1,"disallow,blockautopromote",0,default
350,,258000,King of Hearts,20110310111326,0,,Waterspaces candidates,1,1,0,1,,0,default
120,,82835,Rich Farmbrough,20160818205831,0,,Real life info,1,1,0,1,,0,default
121,,349283,Werdna,20090331035312,0,,Testing filter,1,1,0,1,,0,default
649,,14882394,MusikAnimal,20160614040218,0,,SP disruption,1,1,0,1,,0,default
142,,5711305,Cenarium,20090525134153,0,,Buddhism and Quantum Physics,1,1,0,1,disallow,0,default
399,,258000,King of Hearts,20120808231514,0,,User page vandalism,1,1,0,1,disallow,0,default
145,,352579,Wknight94,20090501020009,0,,Socks abusing talk page privilege,1,1,0,1,disallow,0,default
677,"regexstr := ""april\s*fo+ls"";

!""autoconfirmed"" in user_groups
 & article_namespace == 0
 & added_lines irlike regexstr
 & !(old_wikitext irlike regexstr)",14882394,MusikAnimal,20150401165223,0,"Log only, see if this is worth anything ~MA

not useful",April Fools disruption,0,1,0,1,,0,default
685,,14882394,MusikAnimal,20160614040844,0,,HH disruption,1,1,0,1,,0,default
196,,5711305,Cenarium,20150212173405,0,,Michael Jackson move vandalism,1,1,0,1,,0,default
198,,352579,Wknight94,20090704200951,0,,Sock test,1,1,0,1,,0,default
230,,82835,Rich Farmbrough,20160820181534,0,,AnonTalk 4,1,1,0,1,disallow,0,default
256,,451766,Prodego,20091127160945,0,,Duran Duran vandal,1,0,0,1,,0,default
515,,3855926,Legoktm,20121219184028,0,,More LTA,1,0,0,1,"warn,disallow",0,default
771,,14882394,MusikAnimal,20160701154055,0,,Orion LTA,1,0,0,1,,0,default
772,"!(""autoconfirmed"" in user_groups) & (
  article_namespace == 0 & (
    crosses :=""^(\w+( \w+(&#10013;|✝|\+))*)?"";
    added_lines irlike crosses & (
      !(removed_lines irlike crosses)
    )
  )
)",7529026,Samtar,20160703161546,0,"Testing rquested edit filter (Wikipedia:Edit_filter/Requested#Crosses_for_deceased_people) --Samtar

No hits, marking for deletion --Samtar 03/07/16 16:15",Crosses for deceased people,0,0,0,1,,0,default
517,,14882394,MusikAnimal,20160614033741,0,,Train station removal,1,0,0,1,"throttle,disallow",0,default
262,,301395,NawlinWiki,20091116214938,0,,If you donate ...,1,0,0,1,,0,default
518,,14882394,MusikAnimal,20160614033748,0,,Hoppity Hooper vandal,1,0,0,1,disallow,0,default
774,,14882394,MusikAnimal,20160701152056,0,,Eolgi highway vandal,1,0,0,1,,0,default
265,"!(""autoconfirmed"" in user_groups) & 
(contains_any( ccnorm(added_lines),
""SHIT"",
""FOCKER"",
""BITCH"",
""BASTERD"",
""PRICK"",
""DICK"",
)
)",82835,Rich Farmbrough,20160823115029,0,"created to prevent l337 vandalism
Disable, won't match anything, please read the documentation for ccnorm. Also, no need for this to be private. -P

Marked as deleted. - Ruslik
Updated for new norm/ccnorm, and fixed some stuff. RF 20160823",l337 vandalism,0,0,0,1,,0,default
522,,82835,Rich Farmbrough,20160929181853,0,,Prolific Socking,1,0,0,1,disallow,0,default
267,,301395,NawlinWiki,20091217171048,0,,Samlaptop,1,0,0,1,"disallow,blockautopromote",0,default
272,"user_editcount < 50 & 
article_recent_contributors rlike (""(.*\n){0,8}"" + user_name + ""\n$"") &
(contains_any(removed_lines, ""{{db-"", ""{{hangon"")) &
!(contains_any(added_lines, ""{{hangon"", ""{{db-"")) &
!(lcase(removed_lines) rlike ""{{db-(self|blanked|auth|g7)}}"")",1130897,Ruslik0,20100217195233,0,"Filter to warn or disallow users from removing SD templates from their own page, parts taken from 29.
Marked as deleted. - Ruslik",Page author removing CSD tags,0,0,0,1,,0,default
528,,82835,Rich Farmbrough,20160929182033,0,,Persistent Abuse,1,0,0,1,disallow,0,default
274,,1130897,Ruslik0,20100217195157,0,,Digimon vandal,1,0,0,1,,0,default
276,,82835,Rich Farmbrough,20160823115528,0,,scripted anomtalk/spoofed IP vandalism,1,0,0,1,,0,default
21,,451766,Prodego,20090318070855,0,,"""Ezekiel"" guy",1,0,0,1,blockautopromote,0,default
277,,712163,DMacks,20091221082656,0,,possible vandalbot,1,0,0,1,,0,default
535,,14882394,MusikAnimal,20160614033947,0,,Voobly spam,1,0,0,1,disallow,0,default
791,,855858,Beetstra,20160822044357,0,,Spam(bot|mer)s continuously hitting the spam blacklist,1,0,0,1,,0,default
537,"ccnorm(added_lines) rlike ""WIKIPEDIOCRACY""",82835,Rich Farmbrough,20161012201334,0,"This filter will attempt to block all mention of the word ""wikipediocracy"" (not just the link) regardless of whether it is originally there and regardless of who mentioned it. Add to that the fact that it simply cannot trip because ccnorm(""Wikipediocracy"") is ""W1K1PED10CRACY"", not ""wikipediocracy"". Use the spam blacklist if necessary. Deleted. --Reaper 2013-03-13
Updated for new norm/ccnorm. RF 20161012",Transient harassment sites filter,0,0,0,1,disallow,0,default
282,,5697725,NuclearWarfare,20100224000622,0,,ArbCom filter 1,1,0,0,1,,0,default
794,"article_namespace == 0 &
added_lines contains ""bbc.co.uk/iplayer""",14882394,MusikAnimal,20160909183200,0,"Per [[Wikipedia:Edit_filter/Requested#iPlayer_Programme_links]], logging only and batch tested --Samtar 3/9/16

When running on *every* edit in the mainspace, think of some way to improve performance. URLs will very likely all be lowercased, and ""contains"" does not use the regex engine ~MA 2016.09.03

Disabling until we hear back from User:Sfan00_IMG. It seems Special:Search would suffice for their purpose ~MA 2016.09.04

Going with XLinkBot instead. Marking fitler as deleted ~MA 2016.09.09",iPlayer Programme link,0,0,0,1,,0,default
27,"(""Replaced content with"" in summary) & !(""autoconfirmed"" in user_groups) & (user_name != article_recent_contributors)",16980,Dragons flight,20090318044030,0,"I'm using the autosummary to detect page replacements.  Probably that could be implemented directly here, but I'm not sure which approach would be better.

Autosummary is not available to edit filter.",New user replacing page content,0,0,0,1,,0,default
283,,8544547,Shirik,20100118222848,0,,Copyright violations in edit summaries,1,0,0,1,,0,default
32,"action == 'edit' & !(""autoconfirmed"" in user_groups) & edit_delta > 400000",1130897,Ruslik0,20090511155725,0,"Leaving this on log-only mode for a day or so on the off chance there's a false positive

12 hours with no hits, setting to disallow - Mr.Z-man

Seems to be taking a rather large time (80-120 ms) for a simple check; testing with edit_delta before user_editcount to see if that makes a difference

Changed editcount check to user groups check

Turning down to 500000 and disabling disallow to check for false positives @ 3/20 4:55 UTC

Disabled. No hits in more than three weeks. - Ruslik
Marked as deleted. - Ruslik",Huge additions by new users,0,0,0,1,,0,default
292,"(user_editcount < 47) & article_namespace != 2 
& article_prefixedtext != 'Wikipedia:Sandbox'
& rmwhitespace(summary)  rlike ""([^_:*'|=}{-]{1,9})\1{6}""
& !(added_lines rlike ""\[https?:\/\/\w*([^_:*'|=}{-]{1,9})\1{6}.*?\]"")",301395,NawlinWiki,20100212192820,0,"Similar to #135, but applied to edit summaries.  Testing (with tag) to start. --NW
Merged to #135 to save desparately-needed conditions. - Shirik 12 Feb 2010",Repeating characters in edit summary,0,0,0,1,,0,default
548,,14882394,MusikAnimal,20160614034107,0,,Fort Irwin National Training Center rangeblock,1,0,0,1,disallow,0,default
551,,14882394,MusikAnimal,20160614034132,0,,Leandro Carvalho rangeblock,1,0,0,1,disallow,0,default
807,,14882394,MusikAnimal,20161213162516,0,,Ourmine,1,0,0,1,,0,default
296,,82835,Rich Farmbrough,20160824183554,0,,Edit summary vandalism III,1,0,0,1,disallow,0,default
41,,1807070,East718,20090318131947,0,,Pagemove vand,1,0,0,1,,0,default
297,,8544547,Shirik,20100304052321,0,,Jeske's Test Filter,1,0,0,1,,0,default
42,,1130897,Ruslik0,20090408124340,0,,ASCII art Mk.2,1,0,0,1,disallow,0,default
299,,8544547,Shirik,20100226033620,0,,Personal attacks,1,0,0,1,disallow,0,default
555,,14882394,MusikAnimal,20160614034308,0,,Aaron spam,1,0,0,1,,0,default
300,,8544547,Shirik,20100304052339,0,,Cross-posting,1,0,0,1,,0,default
558,,14882394,MusikAnimal,20160614034337,0,,FIFA West Germany,1,0,0,1,disallow,0,default
303,"article_articleid == 0 & /* new page */
""onzale"" in lcase(article_text) &
ip_in_range(user_name, ""208.54.14.0/8"")",8544547,Shirik,20100312024806,0,"Per WP:EF/R known COI/paid user creating inappropriate pages

Log only for now -- Shirik 9 Mar 2010
IP creating new articles? No.... Deleted in shame. -- Shirik 11 Mar 2010",COI Page Creation,0,0,0,1,,0,default
304,"!(""confirmed"" in user_groups) &
lcase(added_lines) rlike ""rayman (?:advent|unlimited|rx)""",8544547,Shirik,20100320185413,0,"Per WP:EF/R, prolific sock introducing deliberate inaccuracies. Log only for testing. -- Shirik 11 Mar 2010
Missed a condition -- Shirik 15 Mar 2010

No hits; deleting -- Shirik 20 Mar 2010",Rayman vandalism,0,0,0,1,,0,default
562,,14882394,MusikAnimal,20160614034426,0,,Hackneyhound,1,0,0,1,disallow,0,default
308,"article_articleid == 0 &
article_text rlike ""^Wikipedia:Mediation Cabal\/Cases\/[^\/]+\/$""",8544547,Shirik,20100323215045,0,"Per WP:EF/R, filter to detect and warn regarding inappropriately created medcab cases (ones without a name).

Log only for now. -- Shirik 18 Mar 2010

The abusefilter is intended to stop abusive edits. This is neither problematic, nor abusive. Disable - P",Malformed Mediation Cabal Requests,0,0,0,1,,0,default
565,,365454,Zzuuzz,20170509185916,0,,Cat abuse,1,0,0,1,warn,0,default
823,,14882394,MusikAnimal,20170115205517,0,,Suspicious activity from new account,1,0,0,0,,0,default
568,,14882394,MusikAnimal,20160614034501,0,,SPI Clerk impersonation,1,0,0,1,,0,default
569,,14882394,MusikAnimal,20160614034508,0,,Texas film fan,1,0,0,1,,0,default
572,,82835,Rich Farmbrough,20170419224852,0,,Persistent Disruption II,1,0,0,1,disallow,0,default
62,"action == ""delete""
& article_namespace == 0
& article_text == ""Main Page""",502540,Xaosflux,20170511125337,0,Don't delete the main page!,Deleting the Main Page,0,0,0,1,,0,default
64,,82835,Rich Farmbrough,20160818205234,0,,Shock sites in edit summaries,1,0,0,1,,0,default
321,,8544547,Shirik,20100425083044,0,,Shirik's test filter,1,0,0,1,,0,default
67,"(user_editcount < 25 | !(""user"" in user_groups))
& ""Articles for deletion/"" in article_text
& !(""Articles for deletion/Log"" in article_text)
& (article_namespace == 4) 
& !(user_name in article_recent_contributors)
& 
(
count(""keep"",lcase(added_lines)) >= 1 | 
count(""delete"",lcase(added_lines)) >= 1 | 
count(""redirect"",lcase(added_lines)) >= 1 | 
count(""merge"",lcase(added_lines)) >= 1
)",1130897,Ruslik0,20090408124418,0,"Theoretically this should trigger if a newish user comments for the first time on an AfD, but only if three such edits are made from the same IP range on the same page during a five-day period. Leaving this log only for a while to test. In the future, we could add a user_age check as well, but I'm not certain what format that's in. - Hersfold

Was running kinda slow for a while there, let's try this - Hersfold

Attempting to reorder to increase speed - Hersfold
P.S. - The no hits on this should be a good thing; with the throttle enabled, the filter will not trip until the limit is reached (probably indicating socking). Five days seems to be too much for the filter to handle, though, so I'm reducing this to trip if there are two triggers in the same /16 IP range on the same discussion within a 2 1/2 day period. - Hersfold


Lower editcount to 25, allow editing of log pages. - X!

0 hits, disabled, performance -Prodego
Marked as deleted - Ruslik",Sockpuppetry at AfD discussions,0,0,0,1,throttle,0,default
836,,358954,Georgewilliamherbert,20170302013108,0,,ANI / Air India Tehran,1,0,0,0,disallow,0,default
582,"!(added_lines rlike ""[\[\]\.]"") & (removed_lines rlike ""[\[\]\.]"") & 
(count(""#"", added_lines) - count(""#"", removed_lines) > 5)",14882394,MusikAnimal,20160614034657,0,"See https://bugzilla.wikimedia.org/show_bug.cgi?id=32013.

Blocks users from making affected edits.",IE 8/9 XSS Filter Bug,0,0,0,1,,0,default
329,"article_articleid = 27269241 & 
article_namespace = 4 &
user_editcount < 1000",8544547,Shirik,20100511004040,0,"Temporary filter for SPI disruption. Will be disabled soon.

No longer necessary. Baleeted. -- Shirik 10 May 2010",SPI disruption,0,0,0,1,"warn,disallow",0,default
586,"(article_namespace = 5 | article_namespace = 4) &
article_articleid != 21063913 &
user_editcount < 300 &
( summary rlike ""\(\[\[WP:AFCH\|AFCH\]\].*?\)"" | 
( (""{{AFC submission||"" in old_wikitext) & !(""{{AFC submission||"" in new_wikitext) ) )",14882394,MusikAnimal,20160614034715,0,"Detects reasonably new users who are reviewing AfC submissions using the AFCH script. --Legoktm

Updated to include reviewing not just via script.",New user reviewing AfC submissions,0,0,0,1,,0,default
75,(new_size <= 200) & old_size >= 1000 & ('NEEGAR' in ccnorm(added_lines) ),58193,OverlordQ,20090321080048,0,,Blanking Vandalism,0,0,0,1,,0,default
588,,14882394,MusikAnimal,20160614034723,0,,Promotional usernames,1,0,0,1,,0,default
335,,365454,Zzuuzz,20101107190843,0,,Talk page abuse,1,0,0,1,disallow,0,default
591,,258000,King of Hearts,20140422022459,0,,Christian2941,1,0,0,0,,0,default
336,,258000,King of Hearts,20100902044736,0,,Darth Vader,1,0,0,1,disallow,0,default
592,,258000,King of Hearts,20140422022515,0,,Christian2941 (duplicate),1,0,0,1,,0,default
337,"(ip_in_range(user_name, ""4.227.0.0/16"")
& contains_any(article_prefixedtext, ""KEWI""))",258000,King of Hearts,20110310111239,0,"per request on my talk page -- NW, 6/4/10
-Disable no hits to date -P

Deleted. - KoH",Arkansas TV IP vandalism,0,0,0,1,"warn,disallow",0,default
83,,1130897,Ruslik0,20090408124448,0,,Genesis vandal,1,0,0,1,disallow,0,default
84,,646348,Mr.Z-man,20090323041819,0,,goatse vandalism,1,0,0,1,,0,default
85,,855858,Beetstra,20090323174915,0,,Beetstra - speed testing rules,1,0,0,1,,0,default
86,,451766,Prodego,20090323164705,0,,Argentina nuclear energy IP hopper - Rule 1,1,0,0,1,,0,default
87,,451766,Prodego,20090323164702,0,,Argentina nuclear energy IP hopper - Rule 2,1,0,0,1,,0,default
88,,451766,Prodego,20090323164659,0,,Argentina nuclear energy IP hopper - Rule 3,1,0,0,1,,0,default
89,,451766,Prodego,20090323164656,0,,Argentina nuclear energy IP hopper - Rule 4,1,0,0,1,,0,default
90,,451766,Prodego,20090323164654,0,,Argentina nuclear energy IP hopper - Rule 5,1,0,0,1,,0,default
91,,451766,Prodego,20090323164655,0,,Argentina nuclear energy IP hopper - Rule 6,1,0,0,1,,0,default
92,,451766,Prodego,20090323164725,0,,Argentina nuclear energy IP hopper - Rule 7,1,0,0,1,,0,default
